"businessentityid","firstname","middlename","lastname","telephonenumber","telephonespecialinstructions","street","city","stateprovince","postalcode","countryregion","homeaddressspecialinstructions","emailaddress","emailspecialinstructions","emailtelephonenumber","rowguid","modifieddate"
13273,Carson,A,Hayes,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"57b6a64c-b700-418e-ab75-11edf4817ad3",2013-10-03 00:00:00.000
13274,Gavin,J,Price,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"8696b5bf-d010-4fd2-b998-658acfb7d3b7",2014-06-10 00:00:00.000
13275,Roger,,Zeng,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"8583d7e0-2e16-4b3a-933b-5c10654acbf6",2014-03-15 00:00:00.000
13276,Gavin,,Bennett,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"1d52e770-5d78-46a9-bd2a-ef1f49dd229a",2014-04-13 00:00:00.000
13277,Gavin,,Wood,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"8cf731b1-f2fa-4631-90b4-6b3a42f2caeb",2013-07-04 00:00:00.000
13278,Roger,L,She,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"6bc9d774-50d6-4e77-847d-9ccf3cc4b279",2013-04-06 00:00:00.000
13279,Roger,S,Deng,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"12649717-537d-4fb8-9a0e-624abbe42719",2014-06-23 00:00:00.000
13280,Mason,J,Bendixen,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"81bdd98c-a82f-4428-8d53-9f52af027d9f",2013-11-04 00:00:00.000
13281,Gavin,,Ross,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],d0f07340-d2db-42ec-babd-3d9c6ef62600,2014-03-19 00:00:00.000
13282,Roger,G,Shen,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],afd11ce0-4e0a-4150-8868-fcf69779650c,2013-01-06 00:00:00.000
13283,Gavin,I,Henderson,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"35188218-0047-4dbf-8efa-7348d91d2ca5",2014-06-04 00:00:00.000
13284,Roger,V,Xie,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"33e50c2c-7043-4b78-a67f-9d46ed3ecad7",2014-05-14 00:00:00.000
13285,Roger,M,Tang,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],c4eb7522-6a48-4a14-ae54-6ef500775dc4,2013-04-29 00:00:00.000
13286,Gavin,,Coleman,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],ce5f5706-69dd-4ff6-b33c-1da38586ad00,2013-07-30 00:00:00.000
13287,Gavin,,Jenkins,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"20ce7e36-bc1c-4e09-88d5-8c63d3a59e6c",2014-04-01 00:00:00.000
13288,Gavin,M,Perry,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],cc242fc1-fd95-4366-82b5-f574931918ed,2012-07-16 00:00:00.000
13289,Roger,,Xu,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],dd4bf9dd-35e6-462a-a1cc-d42f34081f2b,2013-07-05 00:00:00.000
13290,Gavin,M,Powell,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"7a589032-c32c-45ee-a8c6-64ca6be68ed9",2014-05-01 00:00:00.000
13291,Roger,J,Luo,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"76bedc01-5fea-46da-826a-fccf304217cb",2014-01-21 00:00:00.000
13292,Robyn,,Sanz,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"3c85f7e9-35e7-45f6-8468-1e4aac5a5dfc",2013-11-18 00:00:00.000
13293,Roger,,Yuan,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],b0c50ee1-9e3c-4dfd-a503-b1b3f1ea669c,2013-11-05 00:00:00.000
13294,Roger,C,Kumar,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],c132ee13-b213-475b-a7b9-6ef2e38f8694,2013-07-19 00:00:00.000
13295,Gavin,,Long,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"65126fa8-4d33-4793-9827-af0c77f2f620",2013-08-27 00:00:00.000
13296,Roger,,Lal,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"674d23dc-a8dd-49dc-b10d-fd499739c942",2014-03-14 00:00:00.000
13297,Gavin,,Patterson,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"6004b530-c6d5-4749-924b-6677d829d776",2014-06-06 00:00:00.000
13298,Gavin,,Hughes,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],bbdd6ea1-0e48-4bb5-aae7-16a49323c187,2013-09-20 00:00:00.000
13299,Gavin,C,Washington,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"2c8c4372-d71c-4658-ad44-698113fc4a31",2013-12-07 00:00:00.000
13300,Roger,L,Sharma,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"2fdff694-db2c-406b-a775-b59d2a9bde73",2012-03-23 00:00:00.000
13301,Gavin,D,Butler,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],b71540b0-e809-435f-ae7f-e8f80746b277,2013-09-18 00:00:00.000
13302,Roger,,Jai,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"9fc6f596-17eb-4b67-9c60-d0fbb590ab5b",2014-02-03 00:00:00.000
13303,Gavin,T,Stone,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],b11069a6-3bb4-4ed9-887b-b12afc90ed99,2014-04-20 00:00:00.000
13304,Gavin,,Gonzales,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],feb485c4-a956-4019-baf6-6ba5fb2e84f9,2014-05-24 00:00:00.000
13305,Gavin,W,Bryant,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],ce3af837-c8f7-43ff-bbbd-11f480c6ef39,2014-03-09 00:00:00.000
13306,Roger,D,Pal,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"52c85c3b-3634-4584-80b0-aba225521562",2014-05-04 00:00:00.000
13307,Roger,,Andersen,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"37d351fb-7218-4a83-b1ee-6c871753ae9c",2013-07-19 00:00:00.000
13308,Gavin,K,Alexander,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"5c92f9bd-cd5c-4805-bc55-60003a77d2db",2014-05-21 00:00:00.000
13309,Roger,E,Raje,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],c9ec7935-b259-426f-8203-19d6e221e9de,2014-03-03 00:00:00.000
13310,Gavin,,Russell,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"23137ba1-6f85-4406-9972-c18efd725c11",2013-12-04 00:00:00.000
13311,Gavin,,Griffin,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"1a0a4eda-d5e3-49d2-8169-a5ad1cc8e77e",2014-01-22 00:00:00.000
13312,Roger,,Chande,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],dac467bd-e5f0-4483-8e90-2f834184abcf,2013-04-03 00:00:00.000
13313,Gavin,E,Diaz,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"80e64919-c421-4f6d-bcce-6ae0610c877b",2012-03-24 00:00:00.000
13314,Robyn,A,Rubio,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],c786e7f4-bf4b-4d75-9ebb-53722b5f22c9,2011-11-22 00:00:00.000
13315,Roger,,Chander,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"908bb819-0945-4cfb-9f57-95d9a04602c9",2013-04-29 00:00:00.000
13316,Gavin,A,Hayes,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"37081483-e0a0-4c3a-a870-b3b348541c90",2013-11-16 00:00:00.000
13317,Julian,H,Bennett,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"816ca78c-3186-46e3-b26a-c47880107c08",2014-03-18 00:00:00.000
13318,Roger,,Nara,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"90210711-ffd5-455f-83ca-5c0ff39093fd",2013-11-04 00:00:00.000
13319,Julian,A,Wood,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"58363703-f867-4600-946c-9d08681bb1ff",2013-04-11 00:00:00.000
13320,Roger,C,Rai,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],bf24262c-f62d-4c6d-8816-de9558c9379e,2014-02-14 00:00:00.000
13321,Julian,A,Barnes,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"34b1b195-f912-41b8-921b-bbdcb8bce8fc",2013-07-28 00:00:00.000
13322,Roger,,Nath,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],ef8e01a4-f4ba-4886-99c2-a80668a8fc42,2013-08-06 00:00:00.000
13323,Julian,,Ross,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],b8d93a43-272d-40b4-81cf-ab21c8a11b64,2011-11-08 00:00:00.000
13324,Julian,J,Henderson,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"77662fcd-8193-4ea2-8a48-02f27567abdd",2012-05-28 00:00:00.000
13325,Roger,A,Goel,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"9e73b633-e0ee-4e33-a669-f5dfd2bb497e",2013-02-27 00:00:00.000
13326,Julian,L,Coleman,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],ab12c201-0092-47a1-bca5-76cfaaa92ec7,2014-01-12 00:00:00.000
13327,Roger,J,Black,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"025b35d2-6477-4c46-8439-cd72e230afcc",2013-10-30 00:00:00.000
13328,Julian,,Jenkins,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],a6c1af9e-3f1b-4231-abc2-57b7c5b07744,2014-05-01 00:00:00.000
13329,Roger,M,Raji,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],cedcf774-a93a-4676-841e-eb37dd1ee0f5,2013-06-17 00:00:00.000
13330,Julian,D,Perry,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"4741bdee-558e-4ec1-91de-8806d2af2b69",2014-05-04 00:00:00.000
13331,Roger,L,Anand,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"209fbae5-210d-4e12-b7b1-6e0bda316131",2012-05-07 00:00:00.000
13332,Willie,T,Zhang,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],ad2f4920-8f9f-46b3-a2b9-6ba7c15d81e7,2013-09-12 00:00:00.000
13333,Willie,,Wang,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],f287329b-4cef-41b5-b6bd-e4e4f3b42055,2013-09-02 00:00:00.000
13334,Julian,,Powell,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],a968f920-3af8-4eec-8990-db8fc8c57d53,2012-08-09 00:00:00.000
13335,Julian,,Long,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],d54cfd87-69ae-429e-ab6f-0f0ebaffddf1,2014-02-23 00:00:00.000
13336,Julian,D,Patterson,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],c830efb2-f5c2-4721-9ee0-4554f6bd88ec,2013-09-30 00:00:00.000
13337,Julian,S,Hughes,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],f176d369-9da6-424a-bd63-91a515120611,2013-12-30 00:00:00.000
13338,Robyn,,Ortega,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],abb6d088-e0c5-4a6b-91f4-1be89a68b842,2014-01-27 00:00:00.000
13339,Willie,C,Chen,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"87567503-0061-4214-b8f5-3e8f9fed5cc4",2013-09-04 00:00:00.000
13340,Julian,,Flores,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],d6ad1283-fbf2-457b-8379-2e56e3849223,2013-12-11 00:00:00.000
13341,Julian,C,Washington,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"782de3d9-c245-4106-996b-358fcbf1c740",2013-11-15 00:00:00.000
13342,Julian,L,Butler,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],ed09c52f-a28c-4689-b998-fe43b23672ee,2014-01-26 00:00:00.000
13343,Willie,,Liu,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"64cc697d-afb4-4b0b-8546-c188fdbbc29a",2012-01-04 00:00:00.000
13344,Julian,A,Bryant,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"4db93349-2dcf-46c9-8e16-68913cbca35f",2014-05-15 00:00:00.000
13345,Willie,C,Huang,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"9d92e611-492b-43da-9815-f3f878bf27d3",2014-05-02 00:00:00.000
13346,Julian,,Alexander,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"01e8a7bc-b204-4472-970c-2cc343eb97a7",2014-02-17 00:00:00.000
13347,Julian,M,Russell,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],e59a47d6-be42-463b-9eed-64607006f3ff,2014-01-19 00:00:00.000
13348,Willie,B,Lin,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],f55c184a-f55b-4702-b7f7-f6420db6151e,2011-08-26 00:00:00.000
13349,Willie,,Ye,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],fbbb0537-0c4e-4876-bf3b-31a71dae565d,2013-08-23 00:00:00.000
13350,Willie,,Zhao,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"043e35cc-da93-4555-9ec7-e70467766958",2013-08-29 00:00:00.000
13351,Briana,L,Martin,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"1d0dc0f4-9aec-42f3-aab9-06ce43b6bdf7",2013-03-06 00:00:00.000
13352,Willie,,Lu,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],bf982d60-4b9f-4762-91d4-8995507e663b,2012-06-04 00:00:00.000
13353,Julian,M,Griffin,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"932657da-3876-4199-9597-5504d42f7a5c",2013-06-07 00:00:00.000
13354,Julian,,Diaz,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],f8378e81-5e0e-4307-ad90-0ce18aaea2fa,2014-02-12 00:00:00.000
13355,Willie,J,Xu,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"59f07f2d-d331-45df-9698-e0147548636d",2011-09-10 00:00:00.000
13356,Willie,,Sun,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],b4add43c-8ab7-4be8-bdf5-6409e11b4d74,2012-08-08 00:00:00.000
13357,Willie,,Zhu,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],e93baa33-eab8-4367-86d0-255d6f7f9d00,2013-02-14 00:00:00.000
13358,Willie,R,Gao,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"0986f745-9c92-46c2-8123-8d3169f3b7cc",2012-07-27 00:00:00.000
13359,Julian,,Hayes,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"525a7931-d7eb-4d3f-a853-99d1aafbd968",2014-01-30 00:00:00.000
13360,Willie,,Ma,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"568eddc3-9379-4339-999c-11dd6002a881",2013-11-14 00:00:00.000
13361,Oscar,G,Price,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],a60a7192-bf6f-424c-8ed3-42b8b6d09f8e,2013-11-12 00:00:00.000
13362,Willie,M,Liang,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"1ee75935-6d7e-4051-9715-8293359b3578",2014-04-19 00:00:00.000
13363,Oscar,G,Bennett,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"2c389024-e5df-4db0-9d07-3e6896c6bda9",2014-05-04 00:00:00.000
13364,Willie,,Guo,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"3ab6034c-5fa6-4f0c-9446-30ad7db57802",2014-03-05 00:00:00.000
13365,Willie,D,He,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"528b1533-a07d-4d8d-bd2b-787db0b2ead5",2013-08-19 00:00:00.000
13366,Oscar,L,Blue,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],a027c73f-a3d4-435c-8fad-68f9f65873a2,2014-02-15 00:00:00.000
13367,Willie,M,Zheng,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],ceaedb29-1c03-47a8-b64a-3708ef88e979,2014-02-03 00:00:00.000
13368,Briana,A,Gomez,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"3c75fb87-cdb2-429b-a316-a3a3db390ccb",2014-05-23 00:00:00.000
13369,Willie,S,Cai,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"1c1d9db5-1151-472b-9efe-bf33812f774a",2012-06-23 00:00:00.000
13370,Oscar,V,Ross,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"576cfd61-ea5a-4308-92b8-705cebcd22e8",2013-12-20 00:00:00.000
13371,Oscar,J,Henderson,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"61685032-1e84-4cba-aca2-0d4316bd8ee3",2013-03-20 00:00:00.000
13372,Willie,,She,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"30995720-3ca7-48e9-9426-679aa340c271",2011-08-04 00:00:00.000
13373,Oscar,P,Coleman,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],fc984039-f14c-4171-8caf-6b0c5c3040c0,2013-09-10 00:00:00.000
13374,Oscar,A,Jenkins,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"82317fdd-a999-4e0a-bfae-de5e1851d709",2014-01-29 00:00:00.000
13375,Oscar,,Perry,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"9f56af8f-cb07-440f-9d16-b2621ca22fa9",2011-12-03 00:00:00.000
13376,Willie,J,Deng,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"8ebaf302-8083-4dc8-b274-d0c1e77d7eef",2013-11-27 00:00:00.000
13377,Oscar,,Long,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"203bba96-4d76-4f08-afa0-6aa1447ef098",2014-04-13 00:00:00.000
13378,Willie,S,Shen,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],ca53c19e-de9c-4aa1-9e64-4ce7fae8668f,2014-03-31 00:00:00.000
13379,Oscar,A,Patterson,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],b6f31584-fea2-4f50-9768-2632f205baef,2014-02-08 00:00:00.000
13380,Willie,A,Tang,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],a68296a4-3637-4fa2-a908-1130b8a3a322,2012-05-12 00:00:00.000
13381,Oscar,B,Hughes,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],ce9689db-d57d-4ba6-a28e-1b292eccebb9,2013-10-13 00:00:00.000
13382,Willie,C,Xu,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"7273e412-32a7-469a-ac74-e4424880de9b",2012-11-24 00:00:00.000
13383,Oscar,L,Flores,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],b8a24d9d-3889-4d1a-a858-20169721c7d8,2013-01-02 00:00:00.000
13384,Willie,C,Luo,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"188311d0-35fb-49e0-b4c9-0ed8f9f9b657",2014-06-19 00:00:00.000
13385,Briana,,Ruiz,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],d916190f-8b2b-4255-8ae5-2a64718660c0,2014-05-08 00:00:00.000
13386,Willie,,Yuan,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"765d635b-84e5-4164-bfcf-3efd1f2df319",2012-12-03 00:00:00.000
13387,Oscar,,Washington,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"225ae21a-9529-4f7d-beba-081df3ac01a2",2013-07-08 00:00:00.000
13388,Willie,,Kumar,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],bd7b139b-a087-49a5-b37e-e48d5e3b22fd,2013-10-10 00:00:00.000
13389,Oscar,,Butler,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],aadbb8ef-bbcb-44c4-bc11-b7072eea9e40,2013-11-01 00:00:00.000
13390,Oscar,F,Simmons,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],c2d7db9e-b68b-48e2-a839-9fefcf9741e1,2013-10-21 00:00:00.000
13391,Brian,,Lauer,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"2bb87593-ca0f-4fbe-b7bc-1965792e599e",2013-11-13 00:00:00.000
13392,Xavier,,Wood,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"45329a09-dd39-444b-8029-15f310a9e05d",2013-09-05 00:00:00.000
13393,Xavier,L,Barnes,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"77137110-bdc9-46b5-a931-50a4cdb55869",2014-01-29 00:00:00.000
13394,Willie,W,Sharma,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"67ef0626-25ac-474f-9dc1-b3a7a8c60314",2014-01-29 00:00:00.000
13395,Xavier,A,Ross,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],a222ff1e-b4cf-4c8b-89c7-d558529b88d1,2013-07-08 00:00:00.000
13396,Willie,,Shan,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],c476db66-9b01-43a4-a84b-75aa984721e0,2012-11-05 00:00:00.000
13397,Xavier,K,Henderson,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"394e49dc-c15d-4a0f-bf63-49135d888364",2013-09-05 00:00:00.000
13398,Willie,,Johnsen,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"1b2836fd-d6c3-4728-8809-ea61979578a9",2013-04-28 00:00:00.000
13399,Willie,J,Pal,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"34b216a1-0a64-4664-84f2-bd0b981bf3a7",2013-10-31 00:00:00.000
13400,Willie,M,Andersen,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"03d831dc-74cb-4e7e-9572-d3aaceae6ad7",2013-09-04 00:00:00.000
13401,Willie,C,Raje,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],aca56e33-450d-4507-af75-2d6b172b9227,2014-05-04 00:00:00.000
13402,Willie,B,Chande,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"97c90680-ae58-4a3d-b804-cbe52db0dbf0",2013-05-08 00:00:00.000
13403,Xavier,A,Coleman,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],fc3c0eea-602b-4196-a899-6144da5df664,2013-10-19 00:00:00.000
13404,Xavier,L,Jenkins,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],d7262c77-6f9a-469f-a81b-d688575a0c18,2014-05-16 00:00:00.000
13405,Xavier,L,Perry,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],f0515026-1a22-41eb-b6bc-06362fb8dba0,2013-11-09 00:00:00.000
13406,Briana,,Diaz,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"2aa08b9e-c853-470a-b863-c5fd6b433a50",2012-11-23 00:00:00.000
13407,Willie,A,Chander,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"647da7ff-5fc9-4ebc-996a-4f17c76d706b",2013-10-02 00:00:00.000
